10/27/18|000061201|Cornwall|OZONE-8HR|PPB|23|8|Ontario Ministry of the Environment|21|0|45.029400|-74.739400|124000061201
10/27/18|000061201|Cornwall|PM2.5-24hr|UG/M3|4.9|24|Ontario Ministry of the Environment|20|0|45.029400|-74.739400|124000061201
10/27/18|000061302|St. Catharines|OZONE-1HR|PPB|27|1|Ontario Ministry of the Environment|-999|-999|43.158300|-79.235000|124000061302
10/27/18|000061302|St. Catharines|OZONE-8HR|PPB|25|8|Ontario Ministry of the Environment|23|0|43.158300|-79.235000|124000061302
10/27/18|000061302|St. Catharines|PM2.5-24hr|UG/M3|4.6|24|Ontario Ministry of the Environment|19|0|43.158300|-79.235000|124000061302
10/27/18|000061402|Brantford|OZONE-1HR|PPB|26|1|Ontario Ministry of the Environment|-999|-999|43.140300|-80.296100|124000061402
10/27/18|000061402|Brantford|OZONE-8HR|PPB|24|8|Ontario Ministry of the Environment|22|0|43.140300|-80.296100|124000061402
10/27/18|000061402|Brantford|PM2.5-24hr|UG/M3|4.1|24|Ontario Ministry of the Environment|17|0|43.140300|-80.296100|124000061402
10/27/18|000061502|Kitchener|OZONE-1HR|PPB|28|1|Ontario Ministry of the Environment|-999|-999|43.441900|-80.504400|124000061502
10/27/18|000061502|Kitchener|OZONE-8HR|PPB|23|8|Ontario Ministry of the Environment|21|0|43.441900|-80.504400|124000061502
10/27/18|000061502|Kitchener|PM2.5-24hr|UG/M3|3.5|24|Ontario Ministry of the Environment|15|0|43.441900|-80.504400|124000061502
10/27/18|000062001|North Bay|OZONE-1HR|PPB|29|1|Ontario Ministry of the Environment|-999|-999|46.317500|-79.445300|124000062001
10/27/18|000062001|North Bay|OZONE-8HR|PPB|27|8|Ontario Ministry of the Environment|25|0|46.317500|-79.445300|124000062001
10/27/18|000062001|North Bay|PM2.5-24hr|UG/M3|0.7|24|Ontario Ministry of the Environment|3|0|46.317500|-79.445300|124000062001
10/27/18|000062501|Tiverton|OZONE-1HR|PPB|28|1|Ontario Ministry of the Environment|-999|-999|44.299400|-81.575300|124000062501
10/27/18|000062501|Tiverton|OZONE-8HR|PPB|25|8|Ontario Ministry of the Environment|23|0|44.299400|-81.575300|124000062501
10/27/18|000062501|Tiverton|PM2.5-24hr|UG/M3|3.2|24|Ontario Ministry of the Environment|13|0|44.299400|-81.575300|124000062501
10/27/18|000063301|Dorset|OZONE-1HR|PPB|32|1|Ontario Ministry of the Environment|-999|-999|45.221100|-78.931400|124000063301
10/27/18|000063301|Dorset|OZONE-8HR|PPB|31|8|Ontario Ministry of the Environment|29|0|45.221100|-78.931400|124000063301
10/27/18|000063301|Dorset|PM2.5-24hr|UG/M3|2.8|24|Ontario Ministry of the Environment|12|0|45.221100|-78.931400|124000063301
10/27/18|000063701|Grand Bend|OZONE-1HR|PPB|25|1|Ontario Ministry of the Environment|-999|-999|43.330600|-81.742500|124000063701
10/27/18|000063701|Grand Bend|OZONE-8HR|PPB|23|8|Ontario Ministry of the Environment|21|0|43.330600|-81.742500|124000063701
10/27/18|000063701|Grand Bend|PM2.5-24hr|UG/M3|3.9|24|Ontario Ministry of the Environment|16|0|43.330600|-81.742500|124000063701
10/27/18|000064001|Experimental Lakes|OZONE-1HR|PPB|28|1|Canadian Air and Precipitation Monitoring Network|-999|-999|49.663900|-93.721100|124000064001
10/27/18|000064001|Experimental Lakes|OZONE-8HR|PPB|25|8|Canadian Air and Precipitation Monitoring Network|23|0|49.663900|-93.721100|124000064001
10/27/18|000064101|Algoma|OZONE-1HR|PPB|25|1|Canadian Air and Precipitation Monitoring Network|-999|-999|47.035000|-84.381100|124000064101
10/27/18|000064101|Algoma|OZONE-8HR|PPB|23|8|Canadian Air and Precipitation Monitoring Network|21|0|47.035000|-84.381100|124000064101
10/27/18|000064401|Egbert|OZONE-1HR|PPB|31|1|Canadian Air and Precipitation Monitoring Network|-999|-999|44.232500|-79.781400|124000064401
10/27/18|000064401|Egbert|OZONE-8HR|PPB|30|8|Canadian Air and Precipitation Monitoring Network|28|0|44.232500|-79.781400|124000064401
10/27/18|000065001|Barrie|OZONE-1HR|PPB|33|1|Ontario Ministry of the Environment|-999|-999|44.392200|-79.392200|124000065001
10/27/18|000065001|Barrie|OZONE-8HR|PPB|31|8|Ontario Ministry of the Environment|29|0|44.392200|-79.392200|124000065001
10/27/18|000065001|Barrie|PM2.5-24hr|UG/M3|5|24|Ontario Ministry of the Environment|21|0|44.392200|-79.392200|124000065001
10/27/18|000065201|Parry Sound|OZONE-1HR|PPB|29|1|Ontario Ministry of the Environment|-999|-999|45.337800|-80.037800|124000065201
10/27/18|000065201|Parry Sound|OZONE-8HR|PPB|28|8|Ontario Ministry of the Environment|26|0|45.337800|-80.037800|124000065201
10/27/18|000065201|Parry Sound|PM2.5-24hr|UG/M3|2|24|Ontario Ministry of the Environment|8|0|45.337800|-80.037800|124000065201
10/27/18|000065301|Port Stanley|OZONE-1HR|PPB|25|1|Ontario Ministry of the Environment|-999|-999|42.672500|-81.164700|124000065301
10/27/18|000065301|Port Stanley|OZONE-8HR|PPB|22|8|Ontario Ministry of the Environment|20|0|42.672500|-81.164700|124000065301
10/27/18|000065301|Port Stanley|PM2.5-24hr|UG/M3|4.5|24|Ontario Ministry of the Environment|19|0|42.672500|-81.164700|124000065301
10/27/18|000065401|Belleville|OZONE-1HR|PPB|27|1|Ontario Ministry of the Environment|-999|-999|44.150300|-77.395600|124000065401
10/27/18|000065401|Belleville|OZONE-8HR|PPB|26|8|Ontario Ministry of the Environment|24|0|44.150300|-77.395600|124000065401
10/27/18|000065401|Belleville|PM2.5-24hr|UG/M3|5.3|24|Ontario Ministry of the Environment|22|0|44.150300|-77.395600|124000065401
10/27/18|000065801|Chatham|OZONE-1HR|PPB|20|1|Ontario Ministry of the Environment|-999|-999|42.403300|-82.208600|124000065801
10/27/18|000065801|Chatham|OZONE-8HR|PPB|18|8|Ontario Ministry of the Environment|17|0|42.403300|-82.208600|124000065801
10/27/18|000065801|Chatham|PM2.5-24hr|UG/M3|4.2|24|Ontario Ministry of the Environment|18|0|42.403300|-82.208600|124000065801
10/27/18|000065901|Pickle Lake|OZONE-1HR|PPB|20|1|Canadian Air and Precipitation Monitoring Network|-999|-999|54.449400|-90.217500|124000065901
10/27/18|000065901|Pickle Lake|OZONE-8HR|PPB|19|8|Canadian Air and Precipitation Monitoring Network|18|0|54.449400|-90.217500|124000065901
